round,alive_nodes,dead_nodes,round_airtime_s,elapsed_channel_time_s,generated_round,delivered_round,channel_drops_round,energy_drops_round,generated_total,delivered_total,channel_drops_total,energy_drops_total,pdr,goodput_bps,average_delay_s,frame_attempts,retransmissions,residual_energy_j
167,90,10,1.9408331644637338,347.1865641572867,91,80,10,1,16393,14510,1873,10,0.8851338986152626,167172.36780426218,1.0520646811613226,85423,10170,26.759089391334335
168,90,10,1.8653759999999966,349.05194015728665,90,80,10,0,16483,14590,1883,10,0.8851544015045805,167195.74735411108,1.051500277249946,85882,10215,26.650732827527705
169,90,10,1.8938239999999966,350.94576415728665,90,79,11,0,16573,14669,1894,10,0.8851143426054426,167193.92565086676,1.0510449109117326,86348,10269,26.540955954739157
170,90,10,1.8978879999999962,352.84365215728667,90,81,9,0,16663,14750,1903,10,0.8851947428434256,167212.87074111693,1.0506036442018245,86815,10318,26.42938929734551
171,90,10,1.893823999999996,354.73747615728666,90,79,11,0,16753,14829,1914,10,0.8851548976302752,167210.97709366333,1.050211683121691,87281,10370,26.319341990619414
172,90,10,1.8856959999999963,356.62317215728666,90,80,10,0,16843,14909,1924,10,0.8851748500860892,167224.1308360576,1.0497805139470386,87745,10421,26.210075035879154
173,89,11,1.8545775528950026,358.4777497101817,90,80,9,1,16933,14989,1933,11,0.8851945904446938,167251.66359271278,1.0492807805193216,88201,10466,26.102857688444658
174,88,12,1.840776519503838,360.3185262296855,89,80,8,1,17022,15069,1941,12,0.885266126189637,167285.32010473695,1.0487628225891836,88653,10506,25.998263157455128
175,88,12,1.8775679999999957,362.1960942296855,88,80,8,0,17110,15149,1949,12,0.8853886616014027,167301.63843670062,1.0484757092186352,89115,10557,25.891581943957362
176,87,13,1.8281400905533143,364.0242343202388,88,78,9,1,17198,15227,1958,13,0.8853936504244679,167318.5306295243,1.048069199106861,89564,10600,25.788330118400346
177,86,14,1.8179638362785087,365.8421981565173,87,78,8,1,17285,15305,1966,14,0.8854498119757015,167339.90859580503,1.047689852280111,90011,10644,25.688960766853267
178,86,14,1.780031999999996,367.62223015651733,86,77,9,0,17371,15382,1975,14,0.8854988198722008,167367.46298993967,1.0472334461930546,90449,10681,25.592369587094087
179,86,14,1.7759679999999962,369.3981981565173,86,78,8,0,17457,15460,1983,14,0.8856046285157816,167407.42187864662,1.0467157825251774,90886,10720,25.496568473833076
180,86,14,1.7759679999999962,371.1741661565173,86,78,8,0,17543,15538,1991,14,0.8857093997605883,167446.99838240264,1.0462302560391883,91323,10756,25.400451822435205
181,85,15,1.828383812109967,373.00254996862725,86,79,6,1,17629,15617,1997,15,0.8858698735038857,167473.38591989278,1.0457199305008427,91772,10802,25.301944144912916
182,85,15,1.7800319999999963,374.78258196862726,85,79,6,0,17714,15696,2003,15,0.8860788077227052,167521.12563559745,1.0450839518042512,92210,10836,25.207393230125156
183,85,15,1.7597119999999966,376.54229396862723,85,78,7,0,17799,15774,2010,15,0.8862295634586213,167566.8338209493,1.044424651452845,92643,10870,25.114703141630198
184,85,15,1.7840959999999964,378.3263899686272,85,79,6,0,17884,15853,2016,15,0.8864348020577052,167611.8866708147,1.0438319321832863,93082,10907,25.019889103314455
185,85,15,1.7962879999999963,380.1226779686272,85,77,8,0,17969,15930,2024,15,0.8865267961489232,167630.0933701699,1.0433583410584355,93524,10952,24.924289424631972
186,85,15,1.7800319999999965,381.9027099686272,85,79,6,0,18054,16009,2030,15,0.8867287027805473,167676.2126282384,1.0427545739239659,93962,10989,24.829161712181705
187,85,15,1.808479999999996,383.7111899686272,85,77,8,0,18139,16086,2038,15,0.8868184574673356,167688.62019703115,1.042357430196645,94407,11034,24.732404618985235
188,85,15,1.7881599999999966,385.4993499686272,85,78,7,0,18224,16164,2045,15,0.8869622475856014,167720.12716820886,1.0418503914031734,94847,11074,24.637272014506888
189,85,15,1.7800319999999965,387.2793819686272,85,78,7,0,18309,16242,2052,15,0.8871047026052761,167754.86386533984,1.0413649870172443,95285,11112,24.543289577136076
190,85,15,1.8084799999999968,389.0878619686272,85,77,8,0,18394,16319,2060,15,0.8871914754811352,167766.73440731317,1.0409330027161023,95730,11159,24.446659768993918
191,85,15,1.7840959999999966,390.87195796862716,85,79,6,0,18479,16398,2066,15,0.8873856810433465,167809.42879832955,1.0404211669842995,96169,11194,24.351835625130384
192,85,15,1.7719039999999966,392.64386196862716,85,78,7,0,18564,16476,2073,15,0.8875242404654169,167846.7598336373,1.0399247565388055,96605,11232,24.257842799566173
193,84,16,1.7898364024721372,394.4336983710993,85,79,5,1,18649,16555,2078,16,0.8877151589897582,167886.26396139592,1.0394010602003063,97045,11269,24.162871615018496
194,84,16,1.747519999999997,396.1812183710993,84,78,6,0,18733,16633,2084,16,0.8878983611808039,167933.2510348335,1.03862849323915,97475,11301,24.071839279844188
195,83,17,1.7274633925180614,397.9086817636174,84,77,6,1,18817,16710,2090,17,0.8880267842908008,167978.23989099875,1.0377986824730636,97900,11333,23.98284307049273
196,83,17,1.7190719999999977,399.62775376361736,83,76,7,0,18900,16786,2097,17,0.8881481481481481,168016.35864288884,1.0369058067266452,98323,11369,23.895340229089776
197,83,17,1.7353279999999973,401.36308176361734,83,76,7,0,18983,16862,2104,17,0.8882684507190645,168047.34432381968,1.036084848730995,98750,11405,23.805898271332445
198,82,18,1.7475069274479416,403.1105886910653,83,76,6,1,19066,16938,2110,18,0.8883877058638414,168072.98518254398,1.0352616389652358,99179,11446,23.716787150455794
199,81,19,1.6947510689866223,404.80533976005194,82,74,7,1,19148,17012,2117,19,0.8884478796741174,168100.54936611114,1.0343867208068849,99596,11480,23.63189968893024
200,80,20,1.7056752978043135,406.51101505785624,81,74,6,1,19229,17086,2123,20,0.8885537469447189,168123.3655877025,1.0334695868738561,100015,11517,23.546095484956837
201,80,20,1.6824959999999975,408.19351105785626,80,72,8,0,19309,17158,2131,20,0.8886011704386555,168135.94077509057,1.0325449478562432,100429,11555,23.463562502813925
202,80,20,1.6621759999999979,409.85568705785624,80,73,7,0,19389,17231,2138,20,0.8886997782247666,168166.50878939865,1.0316512447107735,100838,11589,23.38186024162957
203,80,20,1.6703039999999973,411.52599105785623,80,74,6,0,19469,17305,2144,20,0.8888489393394627,168203.22775255376,1.030806793660333,101249,11624,23.300035638284616
204,80,20,1.6581119999999978,413.18410305785625,80,74,6,0,19549,17379,2150,20,0.888996879635787,168244.61416964533,1.0299685985944393,101657,11655,23.218755521901233
205,80,20,1.6865599999999978,414.87066305785623,80,72,8,0,19629,17451,2158,20,0.8890417239798257,168254.84715043686,1.029041791130127,102072,11693,23.13535598348323
206,80,20,1.666239999999998,416.53690305785625,80,73,7,0,19709,17524,2165,20,0.8891369425135724,168282.808762958,1.028143532943721,102482,11725,23.052981011182002
207,80,20,1.7068799999999977,418.24378305785626,80,72,8,0,19789,17596,2173,20,0.8891808580524534,168284.62932648943,1.0272934974594494,102902,11770,22.968278556537786
208,79,21,1.6322891682138423,419.8760722260701,80,74,5,1,19869,17670,2178,21,0.8893250792692133,168335.38435584964,1.026416858338772,103303,11795,22.889047039278427
209,79,21,1.674367999999998,421.5504402260701,79,75,4,0,19948,17745,2182,21,0.8895628634449569,168378.426937319,1.0255395244810943,103715,11828,22.807926867329137
210,79,21,1.6459199999999976,423.1963602260701,79,74,5,0,20027,17819,2187,21,0.8897488390672592,168422.99863336395,1.0246154969750114,104120,11857,22.727026174555025
211,79,21,1.6703039999999976,424.8666642260701,79,73,6,0,20106,17892,2193,21,0.8898836168307968,168448.1415607578,1.0237569534368238,104531,11892,22.64608971562768
212,79,21,1.6865599999999976,426.5532242260701,79,74,5,0,20185,17966,2198,21,0.8900668813475353,168476.0445320479,1.0229482636965568,104946,11928,22.564133262669124
213,78,22,1.666890731696511,428.2201149577666,79,73,5,1,20264,18039,2203,22,0.8901993683379392,168502.1265456351,1.0221442680297197,105356,11961,22.48468283565802
214,78,22,1.5971519999999975,429.8172669577666,78,73,5,0,20342,18112,2208,22,0.8903745944351588,168555.35030685182,1.0212612368198992,105749,11982,22.409087073376675
215,78,22,1.601215999999997,431.4184829577666,78,73,5,0,20420,18185,2213,22,0.8905484818805093,168606.59168170323,1.020401832695955,106143,12003,22.333522838241134
216,77,23,1.6324519682199203,433.05093492598655,78,72,5,1,20498,18257,2218,23,0.8906722607083618,168636.0520442736,1.0196598726853274,106544,12030,22.2553766946763
217,77,23,1.6012159999999975,434.6521509259866,77,71,6,0,20575,18328,2224,23,0.8907897934386392,168668.2093803413,1.0188533114995841,106938,12057,22.181107318234268
218,76,24,1.554723092438268,436.20687401842486,77,72,4,1,20652,18400,2228,24,0.8909548711989154,168727.28144327964,1.0179657083882445,107320,12074,22.109835317304952
219,76,24,1.5605759999999973,437.7674500184248,76,70,6,0,20728,18470,2234,24,0.8910652257815516,168765.4027198471,1.0171560705768066,107704,12100,22.03852961138676
220,76,24,1.5727679999999973,439.3402180184248,76,71,5,0,20804,18541,2239,24,0.8912228417611998,168807.67332092905,1.0163473209128682,108091,12124,21.966477297913688
221,76,24,1.597151999999997,440.9373700184248,76,72,4,0,20880,18613,2243,24,0.8914272030651341,168849.3764928316,1.0156087940140783,108484,12151,21.892646153317838
222,76,24,1.609343999999997,442.54671401842484,76,72,4,0,20956,18685,2247,24,0.8916300820767322,168886.125763637,1.0149207638659652,108880,12181,21.818623845813736
223,76,24,1.5727679999999973,444.11948201842483,76,72,4,0,21032,18757,2251,24,0.8918314948649677,168936.5205485117,1.0141628327924037,109267,12204,21.746827076355157
224,76,24,1.5930879999999972,445.71257001842486,76,72,4,0,21108,18829,2255,24,0.8920314572673868,168978.8555814941,1.0134728593413709,109659,12231,21.673963699237536
225,76,24,1.5565119999999972,447.26908201842485,76,72,4,0,21184,18901,2259,24,0.8922299848942599,169034.71095926448,1.0126851503301526,110042,12247,21.60231023964021
226,75,25,1.5737486379099028,448.84283065633474,76,72,3,1,21260,18973,2262,25,0.8924270931326435,169083.68546073133,1.0119552699171057,110429,12270,21.530324748075707
227,75,25,1.5321279999999975,450.37495865633474,75,72,3,0,21335,19045,2265,25,0.8926646355753457,169147.94780615295,1.0111250531892244,110806,12284,21.46071354920174
228,75,25,1.5605759999999973,451.9355346563347,75,72,3,0,21410,19117,2268,25,0.8929005137786081,169201.1230277534,1.0103829355986984,111190,12305,21.389949931323454
229,75,25,1.5443199999999973,453.4798546563347,75,72,3,0,21485,19189,2271,25,0.8931347451710495,169259.9995608819,1.0096129245761558,111570,12322,21.319690686897523
230,75,25,1.5646399999999971,455.0444946563347,75,72,3,0,21560,19261,2274,25,0.8933673469387755,169310.91553626265,1.0089178771373961,111955,12344,21.2486871773619
231,75,25,1.5443199999999973,456.58881465633465,75,72,3,0,21635,19333,2277,25,0.8935983360295817,169369.01982192943,1.0081727213259675,112335,12361,21.178692403461575
232,75,25,1.5402559999999974,458.12907065633465,75,72,3,0,21710,19405,2280,25,0.8938277291570704,169428.2353416219,1.007415084114737,112714,12377,21.108442674203957
233,75,25,1.5768319999999971,459.7059026563347,75,72,3,0,21785,19477,2283,25,0.8940555428046821,169473.56897055593,1.0067717583353708,113102,12401,21.03554982506755
234,75,25,1.5483839999999975,461.25428665633467,75,72,3,0,21860,19549,2286,25,0.8942817932296432,169529.04777719986,1.0059803737761295,113483,12419,20.965001670366416
235,74,26,1.5309672927643003,462.78525394909894,75,71,3,1,21935,19620,2289,26,0.8944609072258947,169581.89425938774,1.0051637472256583,113859,12434,20.895798838077713
236,74,26,1.5158719999999979,464.30112594909895,74,71,3,0,22009,19691,2292,26,0.8946794493161888,169639.90737475586,1.0042882030363045,114232,12449,20.82786758022976
237,74,26,1.5321279999999977,465.83325394909895,74,71,3,0,22083,19762,2295,26,0.8948965267400263,169691.6210465247,1.0034574061030426,114609,12468,20.7595266427106
238,74,26,1.5118079999999978,467.3450619490989,74,71,3,0,22157,19833,2298,26,0.8951121541724962,169750.3760265268,1.002570674372449,114981,12482,20.691829831129485
239,74,26,1.5239999999999978,468.8690619490989,74,71,3,0,22231,19904,2301,26,0.8953263460932932,169804.33656474273,1.001748460121042,115356,12499,20.62383120953681
240,73,27,1.5145796386284331,470.38364158772737,74,70,3,1,22305,19974,2304,27,0.8954942837928715,169852.84549930348,1.0009232141637563,115728,12516,20.55677695947196
241,73,27,1.523999999999998,471.90764158772737,73,70,3,0,22378,20044,2307,27,0.8957011350433461,169897.6514350326,1.0001354985383903,116103,12538,20.489872587872533
242,73,27,1.507743999999998,473.41538558772737,73,70,3,0,22451,20114,2310,27,0.8959066411295711,169948.00433052448,0.9993170990205889,116474,12556,20.423850937825133
243,73,27,1.536191999999998,474.95157758772734,73,69,4,0,22524,20183,2314,27,0.8960664180429764,169979.43329304588,0.9985898420647854,116852,12581,20.35636698081977
244,72,28,1.4801182304508647,476.4316958181782,73,69,3,1,22597,20252,2317,28,0.8962251626322079,170030.66905715544,0.9977372736194139,117216,12596,20.29215728325781
245,72,28,1.4671039999999984,477.8987998181782,72,69,3,0,22669,20321,2320,28,0.8964224271030923,170086.21915544753,0.9968539279518043,117577,12609,20.228915394856802
246,72,28,1.4996159999999983,479.3984158181782,72,69,3,0,22741,20390,2323,28,0.8966184424607537,170129.89052290344,0.9960100454378054,117946,12630,20.16393339945447
247,72,28,1.5077439999999982,480.9061598181782,72,69,3,0,22813,20459,2326,28,0.8968132205321527,170170.41335245257,0.9951567583481644,118317,12653,20.098910738141434
248,71,29,1.4755860569234642,482.38174587510167,72,68,3,1,22885,20527,2329,29,0.8969630762508193,170213.73777534984,0.9943344090742472,118680,12670,20.035564367970586
249,70,30,1.468735272789738,483.8504811478914,71,67,3,1,22956,20594,2332,30,0.8971075100191671,170250.94158131332,0.9934945185387607,119041,12690,19.97312873536823
250,70,30,1.4671039999999982,485.3175851478914,70,67,3,0,23026,20661,2335,30,0.8972900199774169,170288.49258535684,0.9926796967477526,119402,12712,19.911779732162707
251,70,30,1.434591999999998,486.7521771478914,70,67,3,0,23096,20728,2338,30,0.8974714236231383,170337.19394090885,0.9917809337236302,119755,12727,19.852275765156417
252,69,31,1.4347546058120244,488.18693175370345,70,65,4,1,23166,20793,2342,31,0.8975653975653975,170369.16514996215,0.9909179579835152,120108,12745,19.792961892042232
253,69,31,1.4183359999999985,489.60526775370346,69,66,3,0,23235,20859,2345,31,0.8977404777275662,170414.83312220525,0.9900247666544497,120457,12761,19.735040324142144
254,68,32,1.407360261378101,491.01262801508153,69,65,3,1,23304,20924,2348,32,0.8978716100240303,170455.90118189235,0.9891387121799007,120803,12777,19.678612349496014
255,68,32,1.4020799999999984,492.41470801508154,68,65,3,0,23372,20989,2351,32,0.8980403902105083,170498.56276313463,0.9882733275774356,121148,12794,19.622767443411394
256,68,32,1.3858239999999984,493.80053201508156,68,65,3,0,23440,21054,2354,32,0.8982081911262798,170546.59632774128,0.9873883858361044,121489,12807,19.567438756797223
257,68,32,1.4102079999999981,495.21074001508157,68,65,3,0,23508,21119,2357,32,0.8983750212693551,170585.96103434125,0.9865481478414643,121836,12826,19.51120358585442
258,68,32,1.4102079999999981,496.6209480150816,68,65,3,0,23576,21184,2360,32,0.8985408890397014,170625.10218039918,0.9857215072287774,122183,12844,19.4544003253954
259,68,32,1.4102079999999981,498.0311560150816,68,65,3,0,23644,21249,2363,32,0.898705802740653,170664.02166499422,0.9848974376208278,122530,12863,19.398166985700115
260,68,32,1.410207999999998,499.4413640150816,68,65,3,0,23712,21314,2366,32,0.8988697705802969,170702.72136575682,0.9840810636612335,122877,12882,19.341766581957515
261,68,32,1.4264639999999977,500.8678280150816,68,65,3,0,23780,21379,2369,32,0.8990328006728343,170735.66161934647,0.9833080526566292,123228,12905,19.284928117950184
262,68,32,1.414271999999998,502.2821000150816,68,65,3,0,23848,21444,2372,32,0.8991949010399195,170772.55987705808,0.9825298730002157,123576,12925,19.22865053696514
263,68,32,1.3858239999999982,503.6679240150816,68,64,4,0,23916,21508,2376,32,0.8993142665997659,170810.95677918114,0.9817209354279326,123917,12942,19.173351219422266
264,68,32,1.4223999999999979,505.0903240150816,68,65,3,0,23984,21573,2379,32,0.899474649766511,170844.690339828,0.9809599148034356,124267,12964,19.11643224160259
265,68,32,1.410207999999998,506.5005320150816,68,65,3,0,24052,21638,2382,32,0.8996341260602029,170882.3476564933,0.9801920094706104,124614,12983,19.059840551168964
266,68,32,1.402079999999998,507.9026120150816,68,65,3,0,24120,21703,2385,32,0.8997927031509121,170922.5311040972,0.9794292656220622,124959,13000,19.00383045524112
267,68,32,1.410207999999998,509.3128200150816,68,65,3,0,24188,21768,2388,32,0.8999503886224575,170959.76495824638,0.9786904933235091,125306,13019,18.94735833369806
268,68,32,1.398015999999998,510.7108360150816,68,65,3,0,24256,21833,2391,32,0.9001071899736148,171000.87533177194,0.9779211255226807,125650,13035,18.89157395860428
269,68,32,1.393951999999998,512.1047880150816,68,65,3,0,24324,21898,2394,32,0.9002631146193061,171043.1186154432,0.9771643054346166,125993,13050,18.835899929326402
270,68,32,1.389887999999998,513.4946760150816,68,64,4,0,24392,21962,2398,32,0.9003771728435552,171078.69682648833,0.9764334327918496,126335,13068,18.780317772219615
271,68,32,1.3980159999999981,514.8926920150816,68,64,4,0,24460,22026,2402,32,0.9004905968928864,171111.38178170018,0.9757173245047649,126679,13087,18.723431972294726
272,68,32,1.414271999999998,516.3069640150816,68,65,3,0,24528,22091,2405,32,0.9006441617742987,171146.24856661598,0.9750170169033763,127027,13107,18.66707370996923
273,68,32,1.4061439999999978,517.7131080150816,68,65,3,0,24596,22156,2408,32,0.9007968775410636,171183.6123674471,0.9742962391804947,127373,13124,18.610514990992776
274,67,33,1.411657916130871,519.1247659312124,68,64,3,1,24664,22220,2411,33,0.9009082062925722,171211.24984389052,0.9735993308758817,127720,13145,18.554635808018396
275,67,33,1.3980159999999981,520.5227819312124,67,63,4,0,24731,22283,2415,33,0.9010149205450649,171235.54067952183,0.9729450931299798,128064,13166,18.499839001525654
276,67,33,1.4102079999999986,521.9329899312124,67,64,3,0,24798,22347,2418,33,0.9011613839825793,171263.3646931971,0.972188338867489,128411,13189,18.44386053265416
277,67,33,1.3817599999999985,523.3147499312124,67,64,3,0,24865,22411,2421,33,0.9013070581138146,171300.35033750403,0.9714262957979656,128751,13206,18.389628337379392
